0006916860058096;7284440500034729;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;3291037924;92970;Кассовый чек;Приход;09.01.2024 08:06;240;Яичница с беконом;ТОВАР;181.00;0.00;181.00;0;0.00;0.00;0.00;45.0;1.0;1;0.00;0.00;0.00;30.16;0.00;0.00;0.00;45.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;7.50;;;
0006916860058096;7284440500034729;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;3291037924;92970;Кассовый чек;Приход;09.01.2024 08:06;240;Сосиски отварные;ТОВАР;181.00;0.00;181.00;0;0.00;0.00;0.00;65.0;1.0;2;0.00;0.00;0.00;30.16;0.00;0.00;0.00;65.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;10.83;;;
0006916860058096;7284440500034729;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;3291037924;92970;Кассовый чек;Приход;09.01.2024 08:06;240;Каша овсяная на молоке;ТОВАР;181.00;0.00;181.00;0;0.00;0.00;0.00;65.0;1.0;3;0.00;0.00;0.00;30.16;0.00;0.00;0.00;65.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;10.83;;;
0006916860058096;7284440500034729;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;3291037924;92970;Кассовый чек;Приход;09.01.2024 08:06;240;Хлеб ржано-пшеничный;ТОВАР;181.00;0.00;181.00;0;0.00;0.00;0.00;6.0;1.0;4;0.00;0.00;0.00;30.16;0.00;0.00;0.00;6.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;1.00;;;
0006916860058096;7284440500034729;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;1182834807;92971;Кассовый чек;Приход;09.01.2024 08:07;240;Каша рисовая на молоке;ТОВАР;145.00;0.00;145.00;0;0.00;0.00;0.00;65.0;1.0;1;0.00;0.00;0.00;24.16;0.00;0.00;0.00;65.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;10.83;;;
0006916860058096;7284440500034729;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;1182834807;92971;Кассовый чек;Приход;09.01.2024 08:07;240;Кофе Американо КМ;ТОВАР;145.00;0.00;145.00;0;0.00;0.00;0.00;80.0;1.0;2;0.00;0.00;0.00;24.16;0.00;0.00;0.00;80.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;13.33;;;
0006916860058096;7284440500034729;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;1323955705;92972;Кассовый чек;Приход;09.01.2024 08:07;240;Контейнер для супа(банка);ТОВАР;75.00;0.00;75.00;0;0.00;0.00;0.00;10.0;1.0;1;0.00;0.00;0.00;12.50;0.00;0.00;0.00;10.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;1.67;;;
0006916860058096;7284440500034729;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;1323955705;92972;Кассовый чек;Приход;09.01.2024 08:07;240;Каша рисовая на молоке;ТОВАР;75.00;0.00;75.00;0;0.00;0.00;0.00;65.0;1.0;2;0.00;0.00;0.00;12.50;0.00;0.00;0.00;65.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;10.83;;;
0006916860058096;7284440500034729;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;1678579084;92973;Кассовый чек;Приход;09.01.2024 08:10;240;Драник картофельный;ТОВАР;95.00;0.00;95.00;0;0.00;0.00;0.00;50.0;1.0;1;0.00;0.00;0.00;15.83;0.00;0.00;0.00;50.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;8.33;;;
0006916860058096;7284440500034729;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;1678579084;92973;Кассовый чек;Приход;09.01.2024 08:10;240;Яичница с беконом;ТОВАР;95.00;0.00;95.00;0;0.00;0.00;0.00;45.0;1.0;2;0.00;0.00;0.00;15.83;0.00;0.00;0.00;45.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;7.50;;;
0006916860058096;7284440500034729;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;1196655013;92974;Кассовый чек;Приход;09.01.2024 08:13;240;Кекс Тыквенный;ТОВАР;65.00;0.00;65.00;0;0.00;0.00;0.00;65.0;1.0;1;0.00;0.00;0.00;10.83;0.00;0.00;0.00;65.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;10.83;;;
0006916860058096;7284440500034729;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;4282986585;92975;Кассовый чек;Приход;09.01.2024 08:16;240;Омлет с сыром;ТОВАР;85.00;0.00;85.00;0;0.00;0.00;0.00;85.0;1.0;1;0.00;0.00;0.00;14.17;0.00;0.00;0.00;85.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;14.17;;;
0006916860058096;7284440500034729;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;1258016340;92976;Кассовый чек;Приход;09.01.2024 08:19;240;Горячий бутерброд;ТОВАР;145.00;0.00;145.00;0;0.00;0.00;0.00;95.0;1.0;1;0.00;0.00;0.00;24.16;0.00;0.00;0.00;95.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;15.83;;;
0006916860058096;7284440500034729;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;1258016340;92976;Кассовый чек;Приход;09.01.2024 08:19;240;Вода Бон Аква 0,5 л;;145.00;0.00;145.00;0;0.00;0.00;0.00;50.0;1.0;2;0.00;0.00;0.00;24.16;0.00;0.00;0.00;50.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;8.33;;;
0006916860058096;7284440500034729;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;693932776;92977;Кассовый чек;Приход;09.01.2024 08:20;240;Блинчики;ТОВАР;109.00;0.00;109.00;0;0.00;0.00;0.00;49.0;1.0;1;0.00;0.00;0.00;18.17;0.00;0.00;0.00;49.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;8.17;;;
0006916860058096;7284440500034729;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;693932776;92977;Кассовый чек;Приход;09.01.2024 08:20;240;Джем в ассортименте 30 гр;ТОВАР;109.00;0.00;109.00;0;0.00;0.00;0.00;15.0;1.0;2;0.00;0.00;0.00;18.17;0.00;0.00;0.00;15.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;2.50;;;
0006916860058096;7284440500034729;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;693932776;92977;Кассовый чек;Приход;09.01.2024 08:20;240;Яичница с беконом;ТОВАР;109.00;0.00;109.00;0;0.00;0.00;0.00;45.0;1.0;3;0.00;0.00;0.00;18.17;0.00;0.00;0.00;45.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;7.50;;;
