0006916860058096;7281440701458095;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;2731178418;35788;Кассовый чек;Приход;02.05.2024 08:00;65;Контейнер неразъемный;ТОВАР;115.00;0.00;115.00;0;0.00;0.00;0.00;10.0;1.0;1;0.00;0.00;0.00;19.17;0.00;0.00;0.00;10.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;1.67;;;
0006916860058096;7281440701458095;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;2731178418;35788;Кассовый чек;Приход;02.05.2024 08:00;65;Запеканка из творога;ТОВАР;115.00;0.00;115.00;0;0.00;0.00;0.00;95.0;1.0;2;0.00;0.00;0.00;19.17;0.00;0.00;0.00;95.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;15.83;;;
0006916860058096;7281440701458095;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;2731178418;35788;Кассовый чек;Приход;02.05.2024 08:00;65;Сметана;ТОВАР;115.00;0.00;115.00;0;0.00;0.00;0.00;10.0;1.0;3;0.00;0.00;0.00;19.17;0.00;0.00;0.00;10.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;1.67;;;
0006916860058096;7281440701458095;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;2073786047;35789;Кассовый чек;Приход;02.05.2024 08:02;65;Контейнер для супа(банка);ТОВАР;75.00;0.00;75.00;0;0.00;0.00;0.00;10.0;1.0;1;0.00;0.00;0.00;12.50;0.00;0.00;0.00;10.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;1.67;;;
0006916860058096;7281440701458095;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;2073786047;35789;Кассовый чек;Приход;02.05.2024 08:02;65;Каша овсяная на молоке;ТОВАР;75.00;0.00;75.00;0;0.00;0.00;0.00;65.0;1.0;2;0.00;0.00;0.00;12.50;0.00;0.00;0.00;65.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;10.83;;;
0006916860058096;7281440701458095;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;1913841630;35790;Кассовый чек;Приход;02.05.2024 08:02;65;Хлеб Заварной;ТОВАР;102.00;0.00;102.00;0;0.00;0.00;0.00;6.0;2.0;1;0.00;0.00;0.00;17.00;0.00;0.00;0.00;12.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;2.00;;;
0006916860058096;7281440701458095;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;1913841630;35790;Кассовый чек;Приход;02.05.2024 08:02;65;Яичница с помидором;ТОВАР;102.00;0.00;102.00;0;0.00;0.00;0.00;45.0;2.0;2;0.00;0.00;0.00;17.00;0.00;0.00;0.00;90.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;15.00;;;
0006916860058096;7281440701458095;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;1080084503;35791;Кассовый чек;Приход;02.05.2024 08:04;65;Каша овсяная на молоке;ТОВАР;65.00;0.00;65.00;0;0.00;0.00;0.00;65.0;1.0;1;0.00;0.00;0.00;10.83;0.00;0.00;0.00;65.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;10.83;;;
0006916860058096;7281440701458095;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;2054499126;35792;Кассовый чек;Приход;02.05.2024 08:06;65;Горячий бутерброд;ТОВАР;95.00;0.00;95.00;0;0.00;0.00;0.00;95.0;1.0;1;0.00;0.00;0.00;15.83;0.00;0.00;0.00;95.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;15.83;;;
0006916860058096;7281440701458095;190000, г. Санкт-Петербург, муниципальный округ Литейный округ вн.тер.г., ул. Некрасова, д. 14 литер А;220313311;35793;Кассовый чек;Приход;02.05.2024 08:06;65;Омлет натуральный;ТОВАР;205.00;0.00;205.00;0;0.00;0.00;0.00;95.0;1.0;1;0.00;0.00;0.00;34.16;0.00;0.00;0.00;95.00;ПОЛНЫЙ РАСЧЕТ;НДС 20%;15.83;;;
